ID,Unnamed: 0,ID_ESCOLA,NOTA_IDEB,NO_ENTIDADE,NO_UF,SG_UF,NO_REGIAO,NO_MUNICIPIO,NO_BAIRRO,CO_CEP,DS_ENDERECO,NU_ENDERECO,latitude,longitude
1982,1982,35013869,5.4,JOSE MARIOTTO FERREIRA MAJOR AVIADOR,São Paulo,SP,Sudeste,São José dos Campos,VILA DAS ACACIAS,12228530,PRACA MARECHAL EDUARDO GOMES,50,,
1983,1983,35013936,5.7,FRANCISCO PEREIRA DA SILVA PROFESSOR,São Paulo,SP,Sudeste,São José dos Campos,VILA TATETUBA,12220190,UIRAPURU,131,,
1984,1984,35035361,5.8,MARIA DOLORES VERISSIMO MADUREIRA PROFESSORA,São Paulo,SP,Sudeste,São José dos Campos,JARDIM ANHEMBI,12235240,SERRA DO RONCADOR,310,,
1985,1985,35035385,4.0,ELMANO FERREIRA VELOSO,São Paulo,SP,Sudeste,São José dos Campos,CHACARAS REUNIDAS,12238350,MONTE AZUL,795,,
1986,1986,35042316,4.3,MALBA THEREZA FERRAZ CAMPANER PROFESSORA,São Paulo,SP,Sudeste,São José dos Campos,JARDIM ORIENTE,12236160,MIKADO,142,,
1987,1987,35042328,5.6,NELSON DO NASCIMENTO MONTEIRO PROFESSOR,São Paulo,SP,Sudeste,São José dos Campos,CONJUNTO RESIDENCIAL TRINTA E UM DE MARCO,12237750,HERMENEGILDO SCARENSI,91,,
1988,1988,35406284,6.3,ETEC PROFESSORA ILZA NASCIMENTO PINTUS,São Paulo,SP,Sudeste,São José dos Campos,PARQUE RESIDENCIAL AQUARIUS,12246260,SALMAO,570,,
1989,1989,35902548,5.0,RUTH COUTINHO SOBREIRO PROFESSORA,São Paulo,SP,Sudeste,São José dos Campos,JARDIM SANTA INES II,12248511,JOSE ALVES DE PAIVA,530,,
1990,1990,35919724,4.2,ZILAH FERREIRA VIAGI PASSARELLI DE CAMPOS PROFESSORA,São Paulo,SP,Sudeste,São José dos Campos,BOSQUE DOS EUCALIPTOS,12233490,VOTUPORANGA,326,,
1991,1991,35922018,5.0,MARCIA HELENA BARBOSA LINO PROFESSORA,São Paulo,SP,Sudeste,São José dos Campos,CAMPO DOS ALEMAES,12239670,JOSE RODRIGUES SALGADO,150,,
1992,1992,35080615,5.4,ANDRE FRANCO MONTORO GOVERNADOR,São Paulo,SP,Sudeste,São Lourenço da Serra,CENTRO,6890000,RUA JOAO ALFREDO DE MORAES,300,,
1993,1993,35910685,4.1,ANTONIO BALDUSCO PREFEITO,São Paulo,SP,Sudeste,São Lourenço da Serra,DESPEZIO,6890000,RUA DAS PRIMAVERAS,270,,
1994,1994,35014771,4.1,MANUEL JOSE CHAVES DR,São Paulo,SP,Sudeste,São Manuel,CENTRO,18650000,IRMAS CINTRA,956,,
1995,1995,35014953,3.0,WALTER CARRER PROF,São Paulo,SP,Sudeste,São Manuel,CDHU II NUCLEO HABITACIONAL PROFESSOR JOSE INNOCEN,18650000,ABILIO RAMOS FILHO,350,,
1996,1996,35014965,5.8,ATILIO INNOCENTI PROF,São Paulo,SP,Sudeste,São Manuel,VILA SANTA HELENA,18650000,LUIZ RICARDO,85,,
1997,1997,35038921,4.6,SADAMITA IVASSAKI,São Paulo,SP,Sudeste,São Miguel Arcanjo,ABAITINGA,18230000,RUA GENTIL CAMARGO,283,,
1998,1998,35905288,3.8,JOSE BALTAZAR DE SOUZA,São Paulo,SP,Sudeste,São Miguel Arcanjo,GRAMADAO,18230000,RUA JOSE ANTONIO VIEIRA,300,,
1999,1999,35921750,5.0,MARIA ELISA DE OLIVEIRA PROFA,São Paulo,SP,Sudeste,São Miguel Arcanjo,CENTRO,18230000,RUA CORONEL FERNANDO PRESTES,460,,
2000,2000,35000188,4.5,ANTONIO CANDIDO CORREA GUIMARAES FILHO PROFESSOR,São Paulo,SP,Sudeste,São Paulo,JARDIM SANTO ELIAS,5110000,MUTINGA,5071,,
2001,2001,35000255,4.8,CLODOMIRO CARNEIRO,São Paulo,SP,Sudeste,São Paulo,SITIO MORRO GRANDE,2809040,MANOEL DE SOUZA AZEVEDO,364,,
2002,2002,35000309,4.5,BENEDITO TOLOSA PROFESSOR,São Paulo,SP,Sudeste,São Paulo,CASA VERDE,2515050,PRACA DIRCEU DE LIMA,617,,
2003,2003,35000383,4.6,ANTOINE DE SAINT EXUPERY,São Paulo,SP,Sudeste,São Paulo,VILA CARBONE,2751000,RUA ANTONIO RIBEIRO DE MORAIS,184,,
2004,2004,35000486,6.4,ALBERT EINSTEIN ETEC,São Paulo,SP,Sudeste,São Paulo,VILA BARUEL,2522050,NOVA GRANADA,35,,
2005,2005,35000528,4.3,COLOMBO DE ALMEIDA PROFESSOR,São Paulo,SP,Sudeste,São Paulo,CASA VERDE ALTA,2545060,RUA GRACIANO ALTIERI,114,,
2006,2006,35000668,5.0,ROMULO PERO PROFESSOR,São Paulo,SP,Sudeste,São Paulo,SANTA TERESINHA,2461000,RUA COPACABANA,243,,
2007,2007,35000929,5.2,ANTONIO VIEIRA PADRE,São Paulo,SP,Sudeste,São Paulo,CANINDE,2031200,AVENIDA CRUZEIRO DO SUL,3301,,
2008,2008,35000942,5.4,BUENOS AIRES,São Paulo,SP,Sudeste,São Paulo,SANTANA,2037001,RUA DOUTOR OLAVO EGIDIO,1008,,
2009,2009,35000954,5.4,HORACIO AUGUSTO DA SILVEIRA PROF ETEC,São Paulo,SP,Sudeste,São Paulo,VILA MARIA BAIXA,2110010,ALCANTARA,113,,
2010,2010,35001235,3.4,CYRENE DE OLIVEIRA LAET DONA,São Paulo,SP,Sudeste,São Paulo,VILA NILO,2278040,ESTER ELISA,227,,
2011,2011,35001296,4.2,CARMOSINA MONTEIRO VIANNA PROFA,São Paulo,SP,Sudeste,São Paulo,JARDIM BRASIL ZONA NORTE,2210000,ANTONIO PALMIERI,377,,
2012,2012,35001302,4.3,ARNALDO BARRETO,São Paulo,SP,Sudeste,São Paulo,TREMEMBE,2370020,ANTONIO PESTANA,58,,
2013,2013,35001363,5.4,SAO PAULO,São Paulo,SP,Sudeste,São Paulo,BRAS,3003000,RUA DA FIGUEIRA,500,,
2014,2014,35001375,5.6,LOUREIRO JUNIOR PROFESSOR,São Paulo,SP,Sudeste,São Paulo,QUARTA PARADA,3303000,RUA PADRE ADELINO,1330,,
2015,2015,35001417,5.5,ISAI LEIRNER,São Paulo,SP,Sudeste,São Paulo,VILA INVERNADA,3349030,PLACIDO DE CASTRO,221,,
2016,2016,35001521,4.0,PAULO LUIG FREI,São Paulo,SP,Sudeste,São Paulo,PARI,3028001,CARLOS DE CAMPOS,841,,
2017,2017,35001569,4.9,OSWALDO CRUZ,São Paulo,SP,Sudeste,São Paulo,MOOCA,3103003,RUA DA MOOCA,2183,,
2018,2018,35001636,6.0,CAMARGO ARANHA PROF ETEC,São Paulo,SP,Sudeste,São Paulo,MOOCA,3169040,RUA MARCIAL,25,,
2019,2019,35001661,5.3,MMDC,São Paulo,SP,Sudeste,São Paulo,ALTO DA MOOCA,3183001,CUIABA,667,,
2020,2020,35001685,4.8,MARIO CASASSANTA PROFESSOR,São Paulo,SP,Sudeste,São Paulo,VILA ALPINA,3147100,RUA PARAMU,693,,
2021,2021,35001776,4.0,SECUNDINO DOMINGUES FILHO DOUTOR,São Paulo,SP,Sudeste,São Paulo,JARDIM INDEPENDENCIA,3223110,SECUNDINO DOMINGUES,136,,
2022,2022,35001910,4.3,CLEMENTE QUAGLIO PROFESSOR,São Paulo,SP,Sudeste,São Paulo,VILA ORATORIO,3192100,MANUEL ONHA,234,,
2023,2023,35002057,5.1,AMELIA DE ARAUJO DONA,São Paulo,SP,Sudeste,São Paulo,VILA FERNANDES,3433025,VACANGA,415,,
2024,2024,35002173,4.9,JOAO BORGES PROFESSOR,São Paulo,SP,Sudeste,São Paulo,VILA GOMES CARDIM,3310000,ITAPURA,976,,
2025,2025,35002203,5.4,JOSE MARQUES DA CRUZ PROFESSOR,São Paulo,SP,Sudeste,São Paulo,VILA FORMOSA,3362050,ARACE,563,,
2026,2026,35002422,4.4,GABRIEL ORTIZ PROFESSOR,São Paulo,SP,Sudeste,São Paulo,PENHA DE FRANCA,3652000,AMADOR BUENO DA VEIGA,2932,,
2027,2027,35002598,3.6,ASTOLFO ARAUJO DEPUTADO,São Paulo,SP,Sudeste,São Paulo,JARDIM MARINGA,3526000,ITAQUERA,2417,,
2028,2028,35002628,5.4,APRIGIO GONZAGA PROF ETEC,São Paulo,SP,Sudeste,São Paulo,VILA CARLOS DE CAMPOS,3640010,ORENCIO VIDIGAL DOUTOR,212,,
2029,2029,35002641,4.8,JOSE PEREIRA DE QUEIROZ DR,São Paulo,SP,Sudeste,São Paulo,VILA NOVA SAVOIA,3532020,PARANHOS,264,,
2030,2030,35002690,4.2,JOAO RAMACCIOTTI PROF,São Paulo,SP,Sudeste,São Paulo,PARQUE DAS PAINEIRAS,3694060,JOAO DORIVAL CARDOSO DOUTOR,189,,
2031,2031,35002847,4.5,MIGUEL DE CERVANTES Y SAAVEDRA DOM,São Paulo,SP,Sudeste,São Paulo,JARDIM PENHA,3759000,CANDIDO MOTA,267,,
2032,2032,35002860,4.2,ESTELA BORGES MORATO,São Paulo,SP,Sudeste,São Paulo,JARDIM HELENA,8081180,TUJUMIRIM,419,,
2033,2033,35002975,4.9,MARIO REYS COMENDADOR,São Paulo,SP,Sudeste,São Paulo,PARADA XV DE NOVEMBRO,8246090,JERIBATUBA,102,,
2034,2034,35003037,3.7,ATAULPHO ALVES,São Paulo,SP,Sudeste,São Paulo,VILA ROSARIA,8021300,MARIA SUSANO POLILO,485,,
2035,2035,35003153,3.9,LUZIA DE QUEIROZ E OLIVEIRA PROFA,São Paulo,SP,Sudeste,São Paulo,CIDADE LIDER,8285060,ITAQUERA,5912,,
2036,2036,35003608,6.7,BASILIDES DE GODOY PROF ETEC,São Paulo,SP,Sudeste,São Paulo,VILA LEOPOLDINA,5089000,RUA GUAIPA,678,,
2037,2037,35003657,4.9,EMILIANO AUGUSTO CAVALCANTI DE ALBUQUERQUE E MELO,São Paulo,SP,Sudeste,São Paulo,ALTO DE PINHEIROS,5458001,AVENIDA DIOGENES RIBEIRO DE LIMA,2001,,
2038,2038,35003694,6.5,GUARACY SILVEIRA ETEC,São Paulo,SP,Sudeste,São Paulo,PINHEIROS,5428001,FERREIRA DE ARAUJO,527,,
2039,2039,35003700,5.5,ANTONIO ALVES CRUZ PROFESSOR,São Paulo,SP,Sudeste,São Paulo,PINHEIROS,5410002,RUA ALVES GUIMARAES,1511,,
2040,2040,35003748,5.6,ARCY MAJOR,São Paulo,SP,Sudeste,São Paulo,VILA MARIANA,4106062,JOSE DE QUEIROS ARANHA DOUTOR,451,,
2041,2041,35003773,5.0,COSTA MANSO MINISTRO,São Paulo,SP,Sudeste,São Paulo,VILA NOVA CONCEICAO,4535003,RUA JOAO CACHOEIRA,960,,
2042,2042,35003931,5.3,OSWALDO ARANHA,São Paulo,SP,Sudeste,São Paulo,BROOKLIN PAULISTA,4559002,AVENIDA PORTUGAL,859,,
2043,2043,35004157,5.3,ALBERTO TORRES,São Paulo,SP,Sudeste,São Paulo,BUTANTA,5503000,AVENIDA DOUTOR VITAL BRASIL,1260,,
2044,2044,35004169,4.7,ANA ROSA DE ARAUJO DONA,São Paulo,SP,Sudeste,São Paulo,VILA INAH,5619000,RUA EDEN,100,,
2045,2045,35004352,6.1,GETULIO VARGAS ETEC,São Paulo,SP,Sudeste,São Paulo,IPIRANGA,4266040,CLOVIS BUENO DE AZEVEDO,70,,
2046,2046,35004510,5.5,TEOTONIO ALVES PEREIRA,São Paulo,SP,Sudeste,São Paulo,VILA SAO JOSE IPIRANGA,4271060,RUA ARCIPRESTE EZEQUIAS,734,,
2047,2047,35004790,5.1,BRASILIO MACHADO,São Paulo,SP,Sudeste,São Paulo,VILA MARIANA,4119001,RUA AFONSO CELSO,311,,
2048,2048,35004820,5.3,JOSE VICENTE DE AZEVEDO CONDE,São Paulo,SP,Sudeste,São Paulo,BOSQUE DA SAUDE,4136030,GUARAREMA,365,,
2049,2049,35005009,4.1,BEATRIZ DE QUADROS LEME PROFESSORA,São Paulo,SP,Sudeste,São Paulo,PARQUE FERNANDA,5888160,RUA PROFESSOR GASTAO RAMOS,03,,
2050,2050,35005010,4.5,LEOPOLDO SANTANA PROFESSOR,São Paulo,SP,Sudeste,São Paulo,CAPAO REDONDO,5859100,RUA MANOEL DUARTE OLIVEIRA,151,,
2051,2051,35005061,4.4,ZULMIRA CAVALHEIRO FAUSTINO DONA,São Paulo,SP,Sudeste,São Paulo,JARDIM MIRANTE,5801050,LUIZ GRASSMANN,216,,
2052,2052,35005071,4.4,EUSEBIO DE PAULA MARCONDES PROFESSOR,São Paulo,SP,Sudeste,São Paulo,VILA CAMPO GRANDE,4455360,DOMINGAS GALLETERI BLOTTA,45,,
2053,2053,35005186,4.4,LUIZ GONZAGA PINTO E SILVA PROFESSOR,São Paulo,SP,Sudeste,São Paulo,JARDIM SAO LUIS,5843000,GERALDO FRAGA DE OLIVEIRA,324,,
2054,2054,35005289,4.8,ALBERTO SALOTTI PROF EE,São Paulo,SP,Sudeste,São Paulo,JARDIM FLORESTA,4836130,CARLOS OBERHUBER,90,,
2055,2055,35005307,4.7,PAULINO NUNES ESPOSO,São Paulo,SP,Sudeste,São Paulo,JARDIM CASA GRANDE,4865005,SADAMU INOUE,365,,
2056,2056,35005344,4.7,HILTON REIS SANTOS PROF,São Paulo,SP,Sudeste,São Paulo,EMBURA,4893000,MARCILAC ENGENHEIRO,8029,,
2057,2057,35005368,4.9,JOSE VIEIRA DE MORAES PROF,São Paulo,SP,Sudeste,São Paulo,RIO BONITO,4826000,FREDERICO RENE DE JAEGHER,206,,
2058,2058,35005373,5.2,JOSE GERALDO DE LIMA PROF EE,São Paulo,SP,Sudeste,São Paulo,JARDIM IPANEMA ZONA SUL,4784000,ANTONIO MARIANO,254,,
2059,2059,35005447,3.8,MARIA AMELIA BRAZ PROFA,São Paulo,SP,Sudeste,São Paulo,JARDIM SAO RAFAEL,4860050,AMADOR ARRAIS FREI,100,,
2060,2060,35005459,4.1,HERBERT BALDUS,São Paulo,SP,Sudeste,São Paulo,JARDIM SAO BERNARDO,4844560,CANCAO DA TERRA,100,,
2061,2061,35005484,4.2,JOAO BATISTA DE CARVALHO MONSENHOR,São Paulo,SP,Sudeste,São Paulo,JARDIM CRIS,5834090,CRISTIANIA,13,,
2062,2062,35035610,4.0,RENATA GRAZIANO DE OLIVEIRA PRADO PROFESSORA,São Paulo,SP,Sudeste,São Paulo,JARDIM GUARUJA,5877150,ARNALDO DANIEL,100,,
2063,2063,35036729,4.9,CARLOS DE MORAES ANDRADE PROF,São Paulo,SP,Sudeste,São Paulo,PARQUE BRASIL,4846000,BELMIRA MARIN DONA,2440,,
2064,2064,35036959,4.3,MANUEL BANDEIRA,São Paulo,SP,Sudeste,São Paulo,VILA PERUS,5208000,JULIO CESAR LEAL,15,,
2065,2065,35037035,5.4,ASTROGILDO ARRUDA PROF,São Paulo,SP,Sudeste,São Paulo,VILA CAROLINA,8040130,DOMINGOS DO SACRAMENTO,275,,
2066,2066,35037382,4.1,ELZA SARAIVA MONTEIRO PROFA,São Paulo,SP,Sudeste,São Paulo,JARDIM PERI,2650000,AVENIDA MARIANA CALIGIORI RONCHETTI,1200,,
2067,2067,35037692,5.3,ANA SIQUEIRA DA SILVA,São Paulo,SP,Sudeste,São Paulo,CIDADE D ABRIL,5182000,MAURO DE ARAUJO RIBEIRO,678,,
2068,2068,35037710,5.4,MILTON DA SILVA RODRIGUES PROFESSOR,São Paulo,SP,Sudeste,São Paulo,MOINHO VELHO,2960000,JOAO CORDEIRO,929,,
2069,2069,35038313,4.1,VERA ATHAYDE PEREIRA PROFA,São Paulo,SP,Sudeste,São Paulo,JARDIM VISTA ALEGRE,4831130,LECONTE DE LISLE,300,,
2070,2070,35039299,5.3,IBRAHIM NOBRE,São Paulo,SP,Sudeste,São Paulo,JARDIM LUANDA,4678020,RUA PROFESSOR DJALMA BENTO,155,,
2071,2071,35039391,4.0,REGINA MIRANDA BRANT DE CARVALHO PROFA,São Paulo,SP,Sudeste,São Paulo,ENGENHEIRO MARSILAC,4891370,FILOMENA BELMONT,75,,
2072,2072,35040976,4.5,PEDRO DE ALCANTARA MARCONDES MACHADO PROFESSOR,São Paulo,SP,Sudeste,São Paulo,VILA ROBERTINA,3807320,MANOEL DOS SANTOS BRAGA,391,,
2073,2073,35043936,4.6,MARIO LOPES LEAO DR,São Paulo,SP,Sudeste,São Paulo,JARDIM DOS ALAMOS,4883270,JOSE MENDES NETTO,57,,
2074,2074,35044283,5.1,OCTACILIO DE CARVALHO LOPES PROF,São Paulo,SP,Sudeste,São Paulo,CONJUNTO HABITACIONAL PADRE JOSE DE ANCHIETA,3589000,WALDEMAR TIETZ,850,,
2075,2075,35044436,4.4,CARLOS CATTONY,São Paulo,SP,Sudeste,São Paulo,JARDIM CASA GRANDE,4870423,PROFESSOR HERMAN VON IHERING,11,,
2076,2076,35044441,4.0,EURIPEDES SIMOES DE PAULA PROF,São Paulo,SP,Sudeste,São Paulo,JARDIM LUCELIA,4852218,MARIA PAPE,30,,
2077,2077,35046024,5.3,ESCOLA DE APLICACAO DA FACULDADE DE EDUCACAO DA USP,São Paulo,SP,Sudeste,São Paulo,BUTANTA,5508900,CIDADE UNIVERSITARIA,220,,
2078,2078,35046059,4.8,ARGEO PINTO DIAS ENG,São Paulo,SP,Sudeste,São Paulo,JARDIM SABIA,4857350,FALCAO PEREGRINO,22,,
2079,2079,35046309,5.4,TERCIO MORAES PEREIRA REV,São Paulo,SP,Sudeste,São Paulo,VILA ROSARIA,8021040,PEDRO SOARES DE ANDRADE,775,,
2080,2080,35046361,4.1,ESTHER GARCIA PROFA EE,São Paulo,SP,Sudeste,São Paulo,JARDIM MYRNA,4856070,RUA ANTONIO CARLOS BENJAMIM DOS SANTOS,858,,
2081,2081,35070178,4.7,EMEFM DERVILLE ALLEGRETTI PROF,São Paulo,SP,Sudeste,São Paulo,SANTANA,2011000,VOLUNTARIOS DA PATRIA,777,,
2082,2082,35191224,4.4,JARDIM CAPELA IV,São Paulo,SP,Sudeste,São Paulo,PARQUE BOLOGNE,4941175,BARONESA,100,,
2083,2083,35290701,6.1,ETEC CAROLINA CARINHATO SAMPAIO,São Paulo,SP,Sudeste,São Paulo,JARDIM VERGUEIRO,5818270,FREDERICO GROTTE,322,,
2084,2084,35365622,5.4,SAPOPEMBA ETEC DE,São Paulo,SP,Sudeste,São Paulo,FAZENDA DA JUTA,3977408,BENJAMIN DE TUDELA,155,,
2085,2085,35405243,5.7,VILA FORMOSA ETEC DE,São Paulo,SP,Sudeste,São Paulo,JARDIM VILA FORMOSA,3472100,BACTORIA,38,,
2086,2086,35415443,4.8,JOSE EPHIM MINDLIN,São Paulo,SP,Sudeste,São Paulo,PARQUE PLANALTO,4841160,AUGUSTO TEIXEIRA,101,,
2087,2087,35428905,5.3,CIDADE TIRADENTES ETEC DE,São Paulo,SP,Sudeste,São Paulo,CONJUNTO HABITACIONAL SANTA ETELVINA II,8485310,IGARAPE AGUA AZUL,70,,
2088,2088,35433858,6.2,TIQUATIRA ETEC,São Paulo,SP,Sudeste,São Paulo,JARDIM AMERICA DA PENHA,3704000,AVENIDA CONDESSA ELISABETH DE ROBIANO,5200,,
2089,2089,35438424,6.0,JARDIM ANGELA ESCOLA TECNICA ESTADUAL,São Paulo,SP,Sudeste,São Paulo,PARQUE BOLOGNE,4941175,ESTRADA DA BARONESA,1695,,
2090,2090,35438820,6.1,RAPOSO TAVARES ETEC,São Paulo,SP,Sudeste,São Paulo,CONJUNTO PROMORAR RAPOSO TAVARES,5574450,CACHOEIRA PORAQUE,326,,
2091,2091,35901799,4.3,HERMINIO SACCHETTA,São Paulo,SP,Sudeste,São Paulo,PARQUE MARIA FERNANDES,4858570,PAULO GUILGUER REIMBERG,9865,,
2092,2092,35902724,3.2,FERNANDO MAURO PIRES DA ROCHA DEPUTADO,São Paulo,SP,Sudeste,São Paulo,CIDADE TIRADENTES,8471520,JOSE PINTO,10,,
2093,2093,35904314,4.0,GUERRA JUNQUEIRO,São Paulo,SP,Sudeste,São Paulo,CONJUNTO HABITACIONAL JUSCELINO KUBITSCHEK,8465220,FLORIANO ARRESTI,52,,
2094,2094,35904879,4.1,GIL VICENTE,São Paulo,SP,Sudeste,São Paulo,PARQUE DO LAGO,4945005,ANTONIO ELIAS SCHOUERI,240,,
2095,2095,35906207,5.0,YERVANT KISSAJIKIAN,São Paulo,SP,Sudeste,São Paulo,CONJUNTO RESIDENCIAL JOSE BONIFACIO,8253440,PAISAGEM NOTURNA,353,,
2096,2096,35906542,4.4,DIB AUDI,São Paulo,SP,Sudeste,São Paulo,JARDIM ELIZABETH,5793280,JANUARIO DA CUNHA BARBOSA,413,,
2097,2097,35906591,4.2,LEONOR FERNANDES COSTA ZACHARIAS,São Paulo,SP,Sudeste,São Paulo,JARDIM DAS FONTES,4894410,ENRIQUE AMORIM,101,,
2098,2098,35908373,4.7,MAUD SA DE MIRANDA MONTEIRO PROFESSORA,São Paulo,SP,Sudeste,São Paulo,JARDIM COMERCIAL,5885240,FALKENBERG,240,,
2099,2099,35910831,4.4,GERALDINO DOS SANTOS DEPUTADO,São Paulo,SP,Sudeste,São Paulo,JARDIM SANTO ANDRE,8390240,SERTANISTAS,1175,,
2100,2100,35914691,4.3,LIVIO XAVIER,São Paulo,SP,Sudeste,São Paulo,ITAIM PAULISTA,8140060,ANTONIO JOAO DE MEDEIROS,2040,,
2101,2101,35920997,3.8,JESUS JOSE ATTAB PROFESSOR,São Paulo,SP,Sudeste,São Paulo,VILA MARCELO,4866040,ANA AMELIA DO NASCIMENTO,137,,
2102,2102,35922912,5.8,COHAB INACIO MONTEIRO III,São Paulo,SP,Sudeste,São Paulo,CONJUNTO HABITACIONAL INACIO MONTEIRO,8472200,IGARAPE DA BELA AURORA,435,,
2103,2103,35923461,4.0,HEITOR VILLA LOBOS MAESTRO,São Paulo,SP,Sudeste,São Paulo,PARQUE DAS ARVORES,4824010,ARVOREIRO,107,,
2104,2104,35923473,5.1,CARAN APPARECIDO GONCALVES PROFESSOR,São Paulo,SP,Sudeste,São Paulo,VILA DAS BELEZAS,5842070,GREGORIO ALLEGRI,101,,
2105,2105,35923527,5.0,LUCIANE DO ESPIRITO SANTO PROFA,São Paulo,SP,Sudeste,São Paulo,LAJEADO,8452180,FRANCISCO FERNANDES FRAZAO,22,,
2106,2106,35923624,4.1,PARQUE ANHANGUERA,São Paulo,SP,Sudeste,São Paulo,PARQUE ANHANGUERA  RESIDENCIAL SOL NASCENTE,5283010,RUA SAO MARCOS,79,,
2107,2107,35923795,4.9,CELIA RIBEIRO LANDIM PROFA,São Paulo,SP,Sudeste,São Paulo,JARDIM NELIA,8142230,LOURENCO FRANCO DO PRADO,10,,
2108,2108,35923990,4.3,REPUBLICA DO SURINAME,São Paulo,SP,Sudeste,São Paulo,ITAIM PAULISTA,8140060,ANTONIO JOAO DE MEDEIROS,810,,
2109,2109,35924398,3.8,JARDIM CANAA,São Paulo,SP,Sudeste,São Paulo,JARDIM CANAA,5267000,ESTRADA CORONEL JOSE GLADIADOR,79,,
2110,2110,35925159,4.0,CONDOMINIO VARGEM GRANDE II,São Paulo,SP,Sudeste,São Paulo,COLONIA ZONA SUL,4896360,IPEROXO,120,,
2111,2111,35925330,4.2,CLAUDIRENE APARECIDA JOSE DA SILVA,São Paulo,SP,Sudeste,São Paulo,JARDIM MORAIS PRADO,4855440,RUA JOSE DIOGO ABADIANO,195 B,,
2112,2112,35925998,5.1,ADELAIDE ROSA FERNANDES MACHADO DE SOUZA PROFESSORA,São Paulo,SP,Sudeste,São Paulo,PARQUE BRASIL,4846000,AVENIDA DONA BELMIRA MARIN,3312,,
2113,2113,35441594,6.1,GUSTAVO TEIXEIRA ETEC,São Paulo,SP,Sudeste,São Pedro,JARDIM HOLIDAY,13520000,RUA MANOEL ESTEVAN DIAS,351,,
2114,2114,35919354,4.8,VICENTE LUIS GROSSO,São Paulo,SP,Sudeste,São Pedro,JARDIM NOVA ESTANCIA,13520000,AVENIDA ANGELO FRANZIN,831,,
2115,2115,35015891,4.4,GERMANO NEGRINI PROFESSOR,São Paulo,SP,Sudeste,São Roque,JARDIM VILLACA,18135150,AVENIDA SAO LUIZ,108,,
2116,2116,35479433,3.6,DISTRITO DE MAYLASKI,São Paulo,SP,Sudeste,São Roque,JARDIM CAPARELLI MAILASQUI,18143600,LEONCIO DE TOLEDO,1065,,
2117,2117,35011204,4.2,PLINIO GONCALVES DE OLIVEIRA SANTOS,São Paulo,SP,Sudeste,São Sebastião,JUQUEHY,11623271,RUA PEDRO ESBORIOL,,,
2118,2118,35011265,4.6,WALKIR VERGANI,São Paulo,SP,Sudeste,São Sebastião,BOICUCANGA,11618077,PRACA ELPIDIO ROMAO TEIXEIRA,,,
2119,2119,35011368,4.7,MAISA THEODORO DA SILVA PROFESSORA,São Paulo,SP,Sudeste,São Sebastião,VILA AMELIA,11609045,RUA CARAGUATATUBA,203,,
2120,2120,35011373,4.3,NAIR FERREIRA NEVES PROFESSORA,São Paulo,SP,Sudeste,São Sebastião,SAO FRANCISCO DA PRAIA,11629520,AVENIDA MANOEL TEIXEIRA,,,
2121,2121,35046681,4.2,DULCE CESAR TAVARES PROFESSORA,São Paulo,SP,Sudeste,São Sebastião,MARESIAS,11628115,AVENIDA DOUTOR FRANCISCO LOUP,1140,,
2122,2122,35046700,4.6,SEBASTIANA COSTA BITTENCOURT PROFESSORA,São Paulo,SP,Sudeste,São Sebastião,BARRA DO UNA,11624203,RUA VALINHOS,,,
2123,2123,35019082,4.1,GENY GOMES DONA,São Paulo,SP,Sudeste,São Sebastião da Grama,CENTRO,13790000,RUA ABUD ABRAHAO FELIX,354,,
2124,2124,35024259,3.7,VIRGILIO GARCIA CAPITAO,São Paulo,SP,Sudeste,São Simão,CENTRO,14200000,RUA SANTA RITA,665,,
2125,2125,35024348,5.0,FRANCISCO DOS SANTOS PROF ETEC,São Paulo,SP,Sudeste,São Simão,CENTRO,14200000,CONDE FRANCISCO MATARAZZO,KM 127,,
2126,2126,35012212,4.8,MARTIM AFONSO,São Paulo,SP,Sudeste,São Vicente,CENTRO,11310080,JOSE BONIFACIO,102,,
2127,2127,35012245,4.4,YOLANDA CONTE PROFESSORA,São Paulo,SP,Sudeste,São Vicente,ESPLANADA DOS BARREIROS,11340310,JOSE ADRIANO MARREY JUNIOR,503,,
2128,2128,35037576,3.9,ANTONIO LUIZ BARREIROS,São Paulo,SP,Sudeste,São Vicente,JAPUI,11325100,PAULO HORCEL,404,,
2129,2129,35405224,6.5,RUTH CARDOSO DOUTORA ETEC,São Paulo,SP,Sudeste,São Vicente,CENTRO,11310020,PRACA CORONEL LOPES,387,,
2130,2130,35015124,4.2,FLORA PRESTES CESAR PROFA,São Paulo,SP,Sudeste,Sarapuí,CENTRO,18225000,RUA NOSSA SENHORA DAS DORES,390,,
2131,2131,35027492,4.9,GENTILA GUIZZI PINATTI,São Paulo,SP,Sudeste,Sebastianópolis do Sul,CENTRO,15180000,RUA ALBINO SALVIONI,605,,
2132,2132,35024296,4.1,FRANCISCO FERREIRA DE FREITAS,São Paulo,SP,Sudeste,Serra Azul,CENTRO,14230000,RUA PADRE SOARES,5,,
2133,2133,35017644,4.4,JOVINO SILVEIRA DR,São Paulo,SP,Sudeste,Serra Negra,CENTRO,13930000,RUA DOS ESTUDANTES,92,,
2134,2134,35023486,4.5,ISAIAS JOSE FERREIRA DOUTOR,São Paulo,SP,Sudeste,Sertãozinho,CRUZ DAS POSSES,14179090,XV DE NOVEMBRO,733,,
